d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5316|1.02|0.99|1.0|1.01|1.02|0.99|1.01
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5317|1.0|0.99|0.96|1.01|1.02|0.98|0.99
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5318|0.99|1.02|1.05|0.97|0.99|1.01|0.95
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5319|0.99|0.97|1.01|0.98|1.01|0.98|1.0
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5320|1.03|1.0|0.99|0.97|1.03|1.03|1.03
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5321|1.01|1.01|1.0|1.0|0.99|1.02|1.0
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
5322|5.17|5.28|0.98|1.77|1.85|5.05|5.17
