brand_id|brand|t_hour|t_minute|ext_price
6006007|"corpcorp #7"|18|41|2697.60
8004005|"edu packnameless #5"|18|5|2697.10
7006004|NULL|9|36|2694.66
9015011|"scholarunivamalg #11"|9|19|2693.25
8009005|"maxinameless #5"|19|31|2692.80
9005009|"scholarmaxi #9"|8|26|2692.80
5003002|"exportischolar #2"|18|57|2692.04
6012008|"importobrand #8"|9|4|2691.00
9006002|"corpmaxi #2"|18|26|2689.50
4004001|"edu packedu pack #1"|19|19|2689.28
10010001|"univamalgamalg #1"|19|37|2688.78
8010002|"univmaxi #2"|18|42|2687.85
6001007|"amalgcorp #7"|18|46|2686.68
10002012|"importounivamalg #12"|19|42|2686.25
1001002|"amalgamalg #2"|19|49|2684.00
7001009|"amalgbrand #9"|17|17|2683.46
4001002|"amalgedu pack #2"|19|27|2682.40
1002002|"importoamalg #2"|8|19|2680.65
3001002|"amalgexporti #2"|9|4|2679.94
2003002|"exportiimporto #2"|17|40|2678.90
2003002|"exportiimporto #2"|17|31|2676.80
10016013|"corpamalgamalg #13"|9|0|2674.64
8003003|"exportinameless #3"|19|40|2673.30
7011008|"amalgnameless #8"|18|0|2670.57
5002001|"importoscholar #1"|19|49|2670.34
10016007|"corpamalgamalg #7"|17|57|2669.74
2004002|"edu packimporto #2"|17|16|2669.10
6003003|"exporticorp #3"|8|47|2667.77
1004002|"edu packamalg #2"|19|1|2667.60
4001002|"amalgedu pack #2"|18|23|2667.52
6016003|"corpbrand #3"|17|52|2667.46
6005001|"scholarcorp #1"|9|3|2665.60
9002003|"importomaxi #3"|7|3|2661.12
2004002|"edu packimporto #2"|18|33|2657.85
9012005|"importounivamalg #5"|19|29|2657.20
8004003|"edu packnameless #3"|9|32|2655.80
9015005|"scholarunivamalg #5"|8|37|2655.57
2002001|"importoimporto #1"|19|33|2655.36
3004001|"edu packexporti #1"|7|12|2654.56
8006009|"corpnameless #9"|9|54|2654.30
7015007|"scholarnameless #7"|8|38|2653.30
7009003|"maxibrand #3"|9|14|2652.93
1004001|"edu packamalg #1"|9|59|2652.05
6012008|"importobrand #8"|17|24|2651.74
10002007|"importounivamalg #7"|17|18|2650.56
8004003|"edu packnameless #3"|18|38|2647.20
7007010|"brandbrand #10"|9|51|2646.80
3004001|"edu packexporti #1"|18|27|2645.02
7009005|"maxibrand #5"|19|13|2643.28
3001002|"amalgexporti #2"|9|52|2642.22
2001002|"amalgimporto #2"|9|9|2642.13
8006009|"corpnameless #9"|17|38|2641.78
6011003|"amalgbrand #3"|18|39|2641.20
10007015|"brandunivamalg #15"|17|10|2639.77
10012010|"importoamalgamalg #10"|17|39|2639.77
8016007|"corpmaxi #7"|19|11|2638.00
1001002|"amalgamalg #2"|8|13|2637.96
3003001|"exportiexporti #1"|9|34|2637.54
4001001|"amalgedu pack #1"|18|35|2637.18
6005001|"scholarcorp #1"|18|43|2635.92
10008012|"namelessunivamalg #12"|18|28|2635.50
2003001|"exportiimporto #1"|9|32|2634.10
6010002|"univbrand #2"|7|35|2630.10
8016001|"corpmaxi #1"|8|30|2628.78
7012010|"importonameless #10"|17|30|2624.16
7004008|"edu packbrand #8"|8|49|2622.78
7001005|"amalgbrand #5"|8|44|2622.14
4003002|"exportiedu pack #2"|17|58|2619.76
1002001|"importoamalg #1"|18|4|2619.23
10016001|"corpamalgamalg #1"|17|24|2618.84
4001001|"amalgedu pack #1"|18|40|2616.57
6009003|"maxicorp #3"|6|49|2616.03
5004001|"edu packscholar #1"|18|28|2615.08
9006011|"corpmaxi #11"|17|15|2612.93
9006011|"corpmaxi #11"|8|34|2610.60
1003002|"exportiamalg #2"|19|53|2610.58
8005010|"scholarnameless #10"|18|7|2610.00
6005008|"scholarcorp #8"|19|17|2609.12
6006003|"corpcorp #3"|19|4|2608.00
7002008|"importobrand #8"|6|40|2607.36
8004009|"edu packnameless #9"|19|32|2606.79
7005006|"scholarbrand #6"|9|23|2606.61
7012009|"importonameless #9"|17|57|2605.86
6001008|"amalgcorp #8"|18|49|2605.44
3001002|"amalgexporti #2"|17|3|2604.84
6009007|"maxicorp #7"|8|9|2604.45
7004009|"edu packbrand #9"|8|0|2603.79
9013009|"exportiunivamalg #9"|17|46|2603.38
5004001|"edu packscholar #1"|19|36|2603.25
3003001|"exportiexporti #1"|8|16|2601.72
2003001|"exportiimporto #1"|19|4|2600.59
6012002|"importobrand #2"|18|28|2599.96
10016006|"corpamalgamalg #6"|17|43|2598.48
7008009|"namelessbrand #9"|8|28|2597.70
9011009|"amalgunivamalg #9"|19|16|2597.00
2002001|"importoimporto #1"|18|33|2596.00
7010008|"univnameless #8"|19|30|2595.78
3001002|"amalgexporti #2"|9|18|2595.05
9005009|"scholarmaxi #9"|9|15|2593.76
10006008|"corpunivamalg #8"|19|58|2590.80
5002002|"importoscholar #2"|18|30|2590.50
8008003|"namelessnameless #3"|18|46|2589.84
9003003|"exportimaxi #3"|9|50|2588.40
10012002|"importoamalgamalg #2"|17|41|2588.18
9013009|"exportiunivamalg #9"|18|40|2587.78
7014002|"edu packnameless #2"|9|7|2586.66
9015003|"scholarunivamalg #3"|17|45|2579.40
9015003|"scholarunivamalg #3"|17|32|2576.35
9009005|"maximaxi #5"|17|12|2575.80
8005008|"scholarnameless #8"|9|50|2575.00
10016003|"corpamalgamalg #3"|18|41|2574.00
10006008|"corpunivamalg #8"|8|8|2573.15
9014002|"edu packunivamalg #2"|19|3|2571.76
1001002|"amalgamalg #2"|19|50|2569.86
6005008|"scholarcorp #8"|18|45|2569.50
9004008|"edu packmaxi #8"|17|49|2569.00
10011009|"amalgamalgamalg #9"|19|47|2568.28
8014005|"edu packmaxi #5"|8|20|2568.24
9001008|"amalgmaxi #8"|19|8|2567.72
10004004|"edu packunivamalg #4"|17|3|2566.66
2002001|"importoimporto #1"|17|42|2565.76
7004004|"edu packbrand #4"|9|48|2564.94
2003002|"exportiimporto #2"|8|28|2564.21
1002001|"importoamalg #1"|8|4|2564.16
1001002|"amalgamalg #2"|19|25|2563.60
7013009|"exportinameless #9"|19|29|2560.80
5002001|"importoscholar #1"|17|5|2560.41
10016013|"corpamalgamalg #13"|9|1|2560.35
7010001|"univnameless #1"|19|49|2559.92
10016002|"corpamalgamalg #2"|9|12|2559.65
7008005|"namelessbrand #5"|17|29|2559.60
8005005|"scholarnameless #5"|17|41|2559.20
2002001|"importoimporto #1"|18|22|2557.00
7001008|"amalgbrand #8"|18|43|2555.78
9002008|"importomaxi #8"|17|7|2555.61
2001001|"amalgimporto #1"|9|16|2554.47
1004002|"edu packamalg #2"|7|30|2554.44
4003001|"exportiedu pack #1"|18|12|2553.67
1002001|"importoamalg #1"|9|41|2551.36
3002001|"importoexporti #1"|19|34|2548.45
2003002|"exportiimporto #2"|18|29|2546.80
4001001|"amalgedu pack #1"|18|50|2545.92
8014004|"edu packmaxi #4"|8|14|2545.64
3003002|"exportiexporti #2"|18|48|2545.41
2001002|"amalgimporto #2"|17|13|2544.00
4003002|"exportiedu pack #2"|17|17|2542.39
7004009|"edu packbrand #9"|18|31|2541.33
2003001|"exportiimporto #1"|8|47|2538.25
5001002|"amalgscholar #2"|9|5|2538.23
1002001|"importoamalg #1"|7|23|2537.99
8016006|"corpmaxi #6"|18|54|2537.97
8011008|"amalgmaxi #8"|18|35|2535.30
10014010|"edu packamalgamalg #10"|9|50|2533.83
1004001|"edu packamalg #1"|9|13|2533.68
1002002|"importoamalg #2"|18|32|2532.64
8008003|"namelessnameless #3"|18|55|2529.28
2003001|"exportiimporto #1"|8|48|2529.20
7003009|"exportibrand #9"|8|58|2528.92
10012011|"importoamalgamalg #11"|17|27|2528.14
5001001|"amalgscholar #1"|19|19|2528.00
4004001|"edu packedu pack #1"|9|21|2527.35
4003001|"exportiedu pack #1"|17|2|2525.86
10003004|"exportiunivamalg #4"|9|5|2524.88
9003011|"exportimaxi #11"|17|56|2524.64
9015011|"scholarunivamalg #11"|9|9|2524.20
4001001|"amalgedu pack #1"|6|16|2522.34
8006009|"corpnameless #9"|8|21|2520.32
7008009|"namelessbrand #9"|17|5|2519.65
2001001|"amalgimporto #1"|17|34|2518.68
6016003|"corpbrand #3"|9|4|2518.56
3002002|"importoexporti #2"|19|51|2515.76
1002002|"importoamalg #2"|17|23|2515.26
8011008|"amalgmaxi #8"|17|12|2511.80
8010009|"univmaxi #9"|17|55|2511.60
1004002|"edu packamalg #2"|9|19|2511.15
1004001|"edu packamalg #1"|7|48|2510.08
8006009|"corpnameless #9"|8|11|2509.92
1001001|"amalgamalg #1"|19|26|2509.76
4003001|"exportiedu pack #1"|17|40|2509.50
1001002|"amalgamalg #2"|17|40|2509.43
9001011|"amalgmaxi #11"|17|47|2508.86
3001002|"amalgexporti #2"|9|12|2507.67
3003001|"exportiexporti #1"|9|6|2507.54
9011009|"amalgunivamalg #9"|9|9|2507.04
10008012|"namelessunivamalg #12"|19|45|2506.90
6016005|"corpbrand #5"|17|44|2502.40
10013003|"exportiamalgamalg #3"|18|48|2499.00
5003001|"exportischolar #1"|18|52|2497.95
8008009|"namelessnameless #9"|9|33|2496.90
1001001|"amalgamalg #1"|17|33|2494.76
7006008|"corpbrand #8"|19|30|2494.29
5003002|"exportischolar #2"|18|38|2492.40
8004003|"edu packnameless #3"|18|45|2491.85
6011003|"amalgbrand #3"|18|22|2491.50
7010009|"univnameless #9"|18|53|2490.67
10012010|"importoamalgamalg #10"|9|35|2490.60
10007014|"brandunivamalg #14"|18|57|2489.67
10012006|"importoamalgamalg #6"|8|41|2489.12
8004001|"edu packnameless #1"|8|8|2488.84
5002001|"importoscholar #1"|18|26|2487.10
9009009|"maximaxi #9"|9|35|2486.69
7008007|"namelessbrand #7"|7|47|2486.44
5003002|"exportischolar #2"|6|27|2484.89
6010002|"univbrand #2"|9|12|2484.30
6012008|"importobrand #8"|8|18|2484.27
7009005|"maxibrand #5"|18|0|2484.03
6001007|"amalgcorp #7"|19|8|2483.76
9002003|"importomaxi #3"|19|27|2482.80
9015002|"scholarunivamalg #2"|7|41|2482.20
4002001|"importoedu pack #1"|18|17|2481.58
5003001|"exportischolar #1"|18|28|2477.46
1004001|"edu packamalg #1"|17|13|2476.89
8008009|"namelessnameless #9"|6|14|2475.06
8009010|"maxinameless #10"|19|4|2474.57
8010001|"univmaxi #1"|17|40|2473.74
4004001|"edu packedu pack #1"|19|56|2472.60
6003003|"exporticorp #3"|18|7|2470.70
1003002|"exportiamalg #2"|17|45|2469.69
2004001|"edu packimporto #1"|18|2|2467.20
2002001|"importoimporto #1"|19|21|2466.40
2004002|"edu packimporto #2"|17|23|2466.06
2002001|"importoimporto #1"|17|15|2465.12
10004015|"edu packunivamalg #15"|8|29|2464.60
3004001|"edu packexporti #1"|9|47|2464.02
1003002|"exportiamalg #2"|9|39|2464.00
7002009|"importobrand #9"|8|40|2460.46
10015017|"scholaramalgamalg #17"|17|53|2459.37
1004002|"edu packamalg #2"|19|57|2459.10
4003001|"exportiedu pack #1"|19|1|2454.48
3002001|"importoexporti #1"|7|46|2453.90
9005009|"scholarmaxi #9"|17|10|2453.34
6009003|"maxicorp #3"|9|40|2452.21
9003008|"exportimaxi #8"|9|17|2452.00
9015011|"scholarunivamalg #11"|17|52|2451.80
8007007|"brandnameless #7"|17|20|2451.36
10016003|"corpamalgamalg #3"|17|18|2449.36
10008015|"namelessunivamalg #15"|17|52|2447.67
6013005|"exportibrand #5"|19|22|2447.12
3002001|"importoexporti #1"|17|33|2445.86
3001002|"amalgexporti #2"|17|17|2444.81
3002002|"importoexporti #2"|17|12|2444.12
1003002|"exportiamalg #2"|19|34|2443.47
6003003|"exporticorp #3"|17|34|2443.20
8004005|"edu packnameless #5"|18|40|2442.07
5004001|"edu packscholar #1"|8|54|2441.95
4001001|"amalgedu pack #1"|18|48|2441.80
9003011|"exportimaxi #11"|18|16|2440.80
2002001|"importoimporto #1"|19|17|2440.47
2004001|"edu packimporto #1"|6|42|2440.35
3004001|"edu packexporti #1"|19|1|2439.79
6001002|"amalgcorp #2"|9|12|2438.93
5004002|"edu packscholar #2"|7|9|2437.56
5001001|"amalgscholar #1"|19|16|2436.84
10007015|"brandunivamalg #15"|19|58|2435.30
2001001|"amalgimporto #1"|17|31|2434.80
1001001|"amalgamalg #1"|8|58|2431.17
8010009|"univmaxi #9"|18|19|2430.50
10016001|"corpamalgamalg #1"|18|49|2429.84
3001001|"amalgexporti #1"|19|59|2428.92
9013009|"exportiunivamalg #9"|7|15|2428.92
9006011|"corpmaxi #11"|8|35|2428.40
8011008|"amalgmaxi #8"|17|56|2427.98
5001001|"amalgscholar #1"|17|40|2426.99
4002001|"importoedu pack #1"|7|25|2424.88
9007011|"brandmaxi #11"|18|21|2424.66
10016008|"corpamalgamalg #8"|9|50|2424.00
1004001|"edu packamalg #1"|18|12|2423.81
5002002|"importoscholar #2"|18|48|2422.50
2003001|"exportiimporto #1"|17|7|2422.38
1001002|"amalgamalg #2"|17|20|2420.60
8015008|"scholarmaxi #8"|19|3|2420.40
3004002|"edu packexporti #2"|19|55|2420.00
8011008|"amalgmaxi #8"|17|22|2419.24
8010009|"univmaxi #9"|18|57|2418.32
9012008|"importounivamalg #8"|8|41|2417.40
3002002|"importoexporti #2"|17|34|2415.66
2004001|"edu packimporto #1"|17|50|2414.16
4002002|"importoedu pack #2"|17|5|2412.00
1004001|"edu packamalg #1"|9|48|2411.10
2004002|"edu packimporto #2"|17|37|2411.10
6005001|"scholarcorp #1"|9|38|2410.98
3004001|"edu packexporti #1"|9|18|2410.28
1002001|"importoamalg #1"|8|31|2409.75
2001001|"amalgimporto #1"|19|36|2409.32
10003016|"exportiunivamalg #16"|9|19|2409.30
3004001|"edu packexporti #1"|9|53|2409.12
10014010|"edu packamalgamalg #10"|19|15|2408.85
3004002|"edu packexporti #2"|18|25|2408.27
6011001|"amalgbrand #1"|18|58|2406.60
10007005|"brandunivamalg #5"|19|11|2406.00
2004002|"edu packimporto #2"|8|28|2405.76
9011008|"amalgunivamalg #8"|17|6|2405.60
6001007|"amalgcorp #7"|17|23|2405.26
3001001|"amalgexporti #1"|19|28|2404.35
2003001|"exportiimporto #1"|17|46|2402.60
2002001|"importoimporto #1"|17|51|2401.68
1003002|"exportiamalg #2"|18|15|2401.65
5001002|"amalgscholar #2"|19|34|2401.50
3003001|"exportiexporti #1"|8|46|2400.84
6015005|"scholarbrand #5"|9|40|2400.40
1003002|"exportiamalg #2"|18|30|2399.78
4004002|"edu packedu pack #2"|18|21|2398.66
10010017|"univamalgamalg #17"|19|2|2398.44
6015005|"scholarbrand #5"|17|40|2397.80
10003011|"exportiunivamalg #11"|9|47|2397.54
10016009|"corpamalgamalg #9"|9|50|2397.50
10003015|"exportiunivamalg #15"|19|25|2396.16
9013009|"exportiunivamalg #9"|19|20|2395.20
1001001|"amalgamalg #1"|19|51|2394.55
9009005|"maximaxi #5"|9|42|2394.00
9008011|"namelessmaxi #11"|17|40|2393.16
3004001|"edu packexporti #1"|19|47|2392.86
1002002|"importoamalg #2"|17|21|2392.41
10005013|"scholarunivamalg #13"|9|17|2391.90
9007005|"brandmaxi #5"|17|36|2391.20
7008005|"namelessbrand #5"|17|13|2390.40
10012006|"importoamalgamalg #6"|7|55|2389.95
4004001|"edu packedu pack #1"|17|36|2389.80
2003002|"exportiimporto #2"|6|42|2389.74
3003002|"exportiexporti #2"|9|55|2388.55
8008004|"namelessnameless #4"|17|14|2387.28
1001002|"amalgamalg #2"|18|13|2387.04
10010008|"univamalgamalg #8"|18|46|2386.69
4002001|"importoedu pack #1"|17|11|2386.20
7012009|"importonameless #9"|17|54|2386.07
3001001|"amalgexporti #1"|9|43|2385.64
8007001|"brandnameless #1"|9|33|2385.00
6013005|"exportibrand #5"|17|0|2384.34
7008009|"namelessbrand #9"|19|13|2384.20
9012011|"importounivamalg #11"|8|21|2383.92
7016001|"corpnameless #1"|18|13|2382.51
10006003|"corpunivamalg #3"|19|47|2381.99
6003005|"exporticorp #5"|9|7|2381.68
8005006|"scholarnameless #6"|9|6|2380.98
10008009|"namelessunivamalg #9"|19|55|2380.68
2003002|"exportiimporto #2"|18|23|2380.07
8012010|"importomaxi #10"|17|33|2379.15
7008005|"namelessbrand #5"|18|24|2378.67
7014002|"edu packnameless #2"|8|29|2377.90
1004002|"edu packamalg #2"|8|42|2377.60
7009003|"maxibrand #3"|17|36|2377.60
3003002|"exportiexporti #2"|9|9|2377.01
10012005|"importoamalgamalg #5"|9|26|2375.38
3001002|"amalgexporti #2"|7|20|2374.98
10006017|"corpunivamalg #17"|8|57|2374.91
10015001|"scholaramalgamalg #1"|18|5|2374.08
6006004|"corpcorp #4"|18|32|2373.54
10003014|"exportiunivamalg #14"|17|23|2373.50
9016003|"corpunivamalg #3"|19|25|2373.14
9007003|"brandmaxi #3"|19|56|2372.20
7016007|"corpnameless #7"|8|11|2371.60
4003001|"exportiedu pack #1"|19|24|2370.89
9012011|"importounivamalg #11"|19|22|2370.60
9003003|"exportimaxi #3"|9|53|2369.46
3001002|"amalgexporti #2"|9|47|2369.28
4003001|"exportiedu pack #1"|18|17|2367.68
5004002|"edu packscholar #2"|17|49|2367.21
4002002|"importoedu pack #2"|17|49|2366.29
2004001|"edu packimporto #1"|17|7|2365.72
6008003|"namelesscorp #3"|6|56|2364.80
7006003|"corpbrand #3"|8|54|2364.70
3001001|"amalgexporti #1"|17|43|2364.67
7015003|"scholarnameless #3"|9|33|2362.53
8008002|"namelessnameless #2"|18|40|2362.24
9007003|"brandmaxi #3"|17|39|2362.20
7006009|"corpbrand #9"|6|48|2360.88
8009010|"maxinameless #10"|9|19|2360.16
1003001|"exportiamalg #1"|9|47|2358.00
5002001|"importoscholar #1"|8|4|2356.45
6016001|"corpbrand #1"|8|38|2355.84
2003002|"exportiimporto #2"|9|24|2355.05
6016008|"corpbrand #8"|19|50|2353.65
3003001|"exportiexporti #1"|19|58|2350.60
9011008|"amalgunivamalg #8"|18|22|2350.00
2004001|"edu packimporto #1"|18|7|2349.10
4003001|"exportiedu pack #1"|19|0|2347.95
10014016|"edu packamalgamalg #16"|8|38|2347.38
6011007|"amalgbrand #7"|17|4|2346.30
6005007|"scholarcorp #7"|19|7|2345.76
9001008|"amalgmaxi #8"|19|30|2344.80
1001002|"amalgamalg #2"|17|0|2342.84
3002001|"importoexporti #1"|18|45|2342.52
6010002|"univbrand #2"|19|52|2341.54
10010006|"univamalgamalg #6"|19|42|2340.78
2002001|"importoimporto #1"|9|35|2339.64
3001001|"amalgexporti #1"|9|49|2338.20
6006007|"corpcorp #7"|8|48|2336.31
9014008|"edu packunivamalg #8"|19|32|2335.80
2004002|"edu packimporto #2"|18|55|2333.45
3003001|"exportiexporti #1"|19|22|2332.20
7010009|"univnameless #9"|19|18|2328.48
10008015|"namelessunivamalg #15"|7|37|2320.44
7010004|"univnameless #4"|19|13|2318.61
5001001|"amalgscholar #1"|9|1|2317.12
10016006|"corpamalgamalg #6"|18|9|2315.83
4004002|"edu packedu pack #2"|8|29|2315.55
2001001|"amalgimporto #1"|18|45|2314.56
8015003|"scholarmaxi #3"|8|35|2313.36
10012011|"importoamalgamalg #11"|18|13|2310.36
2003001|"exportiimporto #1"|8|28|2308.12
3003001|"exportiexporti #1"|8|36|2307.80
6003005|"exporticorp #5"|17|35|2307.36
8016004|"corpmaxi #4"|17|41|2306.66
5002001|"importoscholar #1"|18|24|2305.00
1004002|"edu packamalg #2"|8|18|2303.38
2004001|"edu packimporto #1"|19|8|2303.10
6011005|"amalgbrand #5"|17|0|2301.44
3003002|"exportiexporti #2"|19|27|2301.00
9006011|"corpmaxi #11"|9|45|2301.00
9003011|"exportimaxi #11"|18|54|2300.78
2001001|"amalgimporto #1"|19|50|2300.22
3002001|"importoexporti #1"|18|8|2299.71
3003001|"exportiexporti #1"|18|58|2298.78
8004003|"edu packnameless #3"|19|45|2296.76
1001001|"amalgamalg #1"|17|27|2296.70
5004001|"edu packscholar #1"|8|56|2296.50
6001001|"amalgcorp #1"|17|39|2295.48
6005001|"scholarcorp #1"|17|48|2294.71
2004001|"edu packimporto #1"|17|11|2294.22
1003001|"exportiamalg #1"|17|32|2294.08
4001001|"amalgedu pack #1"|19|6|2292.68
7001005|"amalgbrand #5"|17|9|2287.89
7004009|"edu packbrand #9"|18|50|2286.20
7009005|"maxibrand #5"|18|39|2285.64
9016005|"corpunivamalg #5"|19|42|2285.28
5003001|"exportischolar #1"|17|54|2281.28
3002002|"importoexporti #2"|8|23|2280.29
8007005|"brandnameless #5"|17|10|2280.18
3003001|"exportiexporti #1"|9|5|2277.51
5001001|"amalgscholar #1"|17|34|2276.96
5003001|"exportischolar #1"|18|55|2275.91
10006002|"corpunivamalg #2"|8|30|2275.90
6015008|"scholarbrand #8"|8|36|2275.82
4004001|"edu packedu pack #1"|19|30|2275.56
2004001|"edu packimporto #1"|19|12|2274.60
6006007|"corpcorp #7"|7|11|2273.70
1001001|"amalgamalg #1"|17|10|2273.60
7012009|"importonameless #9"|9|12|2273.04
1003001|"exportiamalg #1"|19|33|2273.02
9015009|"scholarunivamalg #9"|19|1|2272.90
8008007|"namelessnameless #7"|19|20|2272.40
10003008|"exportiunivamalg #8"|8|52|2271.06
2004002|"edu packimporto #2"|17|22|2269.54
10012017|"importoamalgamalg #17"|17|58|2269.54
6005001|"scholarcorp #1"|9|21|2267.56
6002001|"importocorp #1"|19|0|2267.37
8010009|"univmaxi #9"|18|24|2266.72
1001001|"amalgamalg #1"|8|5|2266.06
5001001|"amalgscholar #1"|19|37|2265.94
9001003|"amalgmaxi #3"|8|50|2265.78
4002002|"importoedu pack #2"|18|13|2264.40
1003001|"exportiamalg #1"|8|22|2262.65
4003002|"exportiedu pack #2"|18|35|2260.80
5003002|"exportischolar #2"|9|39|2259.26
3001002|"amalgexporti #2"|17|19|2258.57
4004001|"edu packedu pack #1"|9|48|2257.80
7004004|"edu packbrand #4"|19|54|2257.00
1004002|"edu packamalg #2"|18|28|2252.80
6011005|"amalgbrand #5"|17|54|2252.77
1001001|"amalgamalg #1"|9|8|2252.74
3004002|"edu packexporti #2"|8|15|2252.12
9008002|"namelessmaxi #2"|17|31|2252.12
4002001|"importoedu pack #1"|19|46|2251.84
6003007|"exporticorp #7"|6|18|2251.20
4001001|"amalgedu pack #1"|8|21|2251.15
9001003|"amalgmaxi #3"|19|19|2250.36
5004001|"edu packscholar #1"|8|24|2249.40
6010004|"univbrand #4"|8|23|2248.84
8009003|"maxinameless #3"|17|35|2248.64
2002001|"importoimporto #1"|19|20|2248.62
1003001|"exportiamalg #1"|18|55|2248.03
7010003|"univnameless #3"|18|0|2247.51
9014011|"edu packunivamalg #11"|18|12|2247.50
7010010|"univnameless #10"|18|40|2245.86
3004001|"edu packexporti #1"|8|20|2245.47
7016007|"corpnameless #7"|9|51|2244.66
8009010|"maxinameless #10"|18|50|2244.30
5003001|"exportischolar #1"|9|36|2244.28
1002001|"importoamalg #1"|9|25|2242.80
5003002|"exportischolar #2"|19|15|2241.75
5004001|"edu packscholar #1"|19|9|2241.29
8005009|"scholarnameless #9"|19|32|2240.94
5003001|"exportischolar #1"|17|28|2240.48
5003001|"exportischolar #1"|8|9|2240.16
8003009|"exportinameless #9"|9|9|2239.30
1001002|"amalgamalg #2"|18|49|2239.12
4004002|"edu packedu pack #2"|6|30|2239.00
6014007|"edu packbrand #7"|18|9|2236.80
10001017|"amalgunivamalg #17"|17|28|2236.08
10016009|"corpamalgamalg #9"|18|13|2235.84
9007008|"brandmaxi #8"|19|36|2235.60
10007015|"brandunivamalg #15"|8|22|2235.09
5001002|"amalgscholar #2"|19|36|2234.40
10004015|"edu packunivamalg #15"|19|19|2233.63
9013011|"exportiunivamalg #11"|17|9|2233.07
2004001|"edu packimporto #1"|18|38|2231.46
7010004|"univnameless #4"|18|33|2230.20
7008005|"namelessbrand #5"|19|38|2229.42
5002001|"importoscholar #1"|7|58|2229.20
8005009|"scholarnameless #9"|19|55|2229.00
6005007|"scholarcorp #7"|19|53|2228.47
9016005|"corpunivamalg #5"|9|50|2228.05
2001001|"amalgimporto #1"|8|15|2226.61
3001001|"amalgexporti #1"|8|14|2226.59
1003002|"exportiamalg #2"|6|45|2225.86
6014004|"edu packbrand #4"|8|46|2224.88
2002002|"importoimporto #2"|19|4|2222.96
6005003|"scholarcorp #3"|19|58|2221.56
6016005|"corpbrand #5"|18|45|2220.24
2002001|"importoimporto #1"|19|49|2219.49
5002001|"importoscholar #1"|8|47|2217.60
2002001|"importoimporto #1"|8|45|2217.24
10012002|"importoamalgamalg #2"|19|19|2217.00
10009008|"maxiunivamalg #8"|19|50|2216.99
8013004|"exportimaxi #4"|18|4|2216.40
4001002|"amalgedu pack #2"|18|56|2216.28
2004002|"edu packimporto #2"|17|51|2215.95
6005001|"scholarcorp #1"|8|43|2215.08
10005013|"scholarunivamalg #13"|9|23|2215.08
1004002|"edu packamalg #2"|9|0|2213.28
7001005|"amalgbrand #5"|17|5|2212.08
1001002|"amalgamalg #2"|9|37|2210.84
6015006|"scholarbrand #6"|9|17|2210.63
5001001|"amalgscholar #1"|8|12|2209.52
9008008|"namelessmaxi #8"|18|44|2209.35
8010009|"univmaxi #9"|19|39|2208.90
6006004|"corpcorp #4"|7|45|2208.80
